Claim_ID,Age,Gender,Policy_Type,Vehicle_Type,Accident_Type,Annual_Premium,Claim_Amount,Police_Report,Witness_Present,Past_Claims,Days_To_Claim,Incident_Location,Claim_Status
52432,22,Male,Basic,Hatchback,Minor,86507,207871,No,Yes,2,2,Rural,0
53032,36,Female,Premium,Hatchback,Total Loss,52853,25146,No,No,5,3,Rural,0
52601,51,Female,Basic,Sedan,Total Loss,44152,114623,No,No,1,20,Urban,0
53702,29,Female,Gold,Sedan,Major,16987,131474,Yes,Yes,0,14,Rural,0
52003,68,Male,Basic,Truck,Total Loss,61923,297835,No,No,0,4,Urban,0
51097,55,Female,Premium,Hatchback,Total Loss,41974,562750,Yes,No,2,30,Rural,0
52600,23,Male,Basic,Truck,Total Loss,25321,503752,Yes,Yes,2,6,Rural,0
57993,62,Male,Basic,Truck,Minor,25188,344720,No,Yes,5,37,Urban,0
55211,59,Female,Gold,Hatchback,Total Loss,54828,547490,No,No,3,8,Rural,0
53423,73,Female,Premium,Sedan,Total Loss,71365,333471,Yes,No,1,58,Urban,0
54316,30,Male,Gold,SUV,Total Loss,53403,599819,No,Yes,5,23,Urban,0
52008,57,Female,Premium,Truck,Major,36214,307567,No,No,5,58,Rural,0
50271,41,Female,Premium,Truck,Major,38161,120623,Yes,No,1,31,Urban,0
52564,63,Female,Premium,Truck,Total Loss,63087,34884,No,Yes,1,45,Urban,0
55038,49,Male,Premium,Hatchback,Minor,23803,506430,Yes,No,0,54,Urban,0
56218,56,Male,Gold,Hatchback,Minor,22898,292706,Yes,Yes,0,59,Urban,0
57489,29,Female,Premium,Truck,Minor,21744,488265,No,No,1,9,Urban,0
51758,29,Male,Gold,Truck,Major,45466,525992,Yes,Yes,5,14,Rural,0
52902,57,Male,Basic,Sedan,Minor,67179,85202,No,Yes,3,44,Rural,0
56115,28,Female,Basic,Hatchback,Major,63844,2953212,Yes,No,2,22,Rural,0
50892,42,Female,Gold,Sedan,Minor,25030,563863,Yes,Yes,2,32,Rural,0
50234,66,Female,Gold,Hatchback,Minor,78942,298050,Yes,No,5,7,Urban,0
55339,69,Male,Gold,SUV,Major,26187,402675,Yes,No,0,24,Rural,0
54029,25,Male,Gold,Sedan,Major,17536,463527,Yes,Yes,2,43,Urban,0
54434,66,Male,Gold,Sedan,Major,29082,60076,No,No,3,7,Urban,0
50369,65,Male,Premium,Hatchback,Total Loss,85499,242425,No,No,2,59,Rural,0
50386,55,Female,Basic,Hatchback,Minor,85779,421793,No,No,0,40,Urban,0
56000,22,Female,Gold,Hatchback,Minor,79446,165071,No,No,2,17,Rural,0
51298,31,Female,Basic,Hatchback,Total Loss,52464,198879,No,No,4,48,Rural,0
54973,34,Male,Premium,Sedan,Total Loss,71965,188552,Yes,Yes,1,21,Urban,0
54157,35,Male,Gold,Hatchback,Minor,63652,34398,No,No,4,21,Rural,0
55621,55,Male,Premium,SUV,Total Loss,50608,532857,Yes,No,5,9,Rural,0
56410,56,Male,Premium,Truck,Minor,38291,495116,No,No,1,48,Urban,0
50359,71,Female,Gold,Truck,Total Loss,50306,389830,No,No,0,8,Urban,0
53350,60,Female,Basic,Hatchback,Total Loss,20755,321842,Yes,Yes,4,40,Urban,0
56527,67,Female,Basic,Truck,Minor,62565,345884,Yes,Yes,2,8,Urban,0
53937,31,Male,Basic,Sedan,Major,21671,303086,Yes,Yes,3,34,Urban,0
56210,74,Male,Gold,Truck,Total Loss,18410,99529,Yes,No,5,44,Rural,0
50141,41,Female,Premium,Truck,Major,25519,394910,Yes,No,4,2,Urban,0
51813,31,Male,Gold,SUV,Major,52464,258160,No,Yes,4,41,Rural,0
50281,26,Male,Premium,SUV,Minor,67503,425947,No,No,4,56,Rural,0
54349,34,Female,Premium,SUV,Total Loss,71806,170127,No,No,4,29,Rural,0
50107,58,Female,Basic,Hatchback,Total Loss,21343,143238,No,No,2,18,Urban,0
54628,60,Female,Gold,Hatchback,Minor,58346,357196,No,Yes,2,40,Rural,0
54584,39,Female,Basic,Sedan,Major,64221,162183,No,Yes,2,45,Urban,0
50605,45,Female,Basic,Hatchback,Total Loss,53627,219573,Yes,No,1,36,Rural,0
57012,29,Female,Gold,Truck,Major,19619,387426,No,No,0,14,Rural,0
50724,56,Male,Basic,Sedan,Major,85184,362610,Yes,No,4,11,Urban,0
52999,69,Male,Basic,SUV,Major,64427,236044,Yes,No,0,48,Urban,0
56719,30,Female,Basic,Truck,Minor,40777,322442,Yes,No,1,36,Rural,0
54943,48,Female,Premium,Hatchback,Minor,20307,379771,No,No,0,52,Urban,0
53726,33,Female,Gold,SUV,Minor,32255,180749,No,Yes,5,34,Rural,0
52798,31,Female,Basic,Sedan,Minor,18004,32337,No,No,0,18,Rural,0
55019,39,Female,Basic,SUV,Total Loss,65716,1262718,No,No,2,29,Rural,0
56663,32,Male,Basic,SUV,Major,36441,167560,Yes,No,0,58,Urban,0
50850,54,Male,Basic,Truck,Major,40982,575384,No,No,3,22,Urban,0
50926,18,Female,Premium,Truck,Total Loss,47641,58902,Yes,Yes,3,21,Urban,0
55119,36,Male,Basic,Sedan,Major,19540,283803,No,Yes,1,21,Rural,0
53259,42,Male,Premium,Hatchback,Major,55934,235398,No,No,4,42,Urban,0
53169,18,Female,Premium,Hatchback,Major,31201,163989,Yes,No,4,12,Urban,0
51859,46,Female,Premium,Hatchback,Major,71663,52043,Yes,No,3,30,Rural,0
51584,36,Female,Premium,Truck,Major,85203,307567,Yes,No,1,32,Urban,0
56102,55,Male,Basic,Hatchback,Total Loss,22609,168366,Yes,Yes,2,24,Urban,0
52524,40,Female,Premium,Truck,Major,45226,284032,Yes,Yes,3,19,Rural,0
53682,73,Male,Gold,SUV,Total Loss,62130,158320,Yes,Yes,2,25,Urban,0
55582,56,Female,Gold,Sedan,Total Loss,28310,401281,No,Yes,2,37,Urban,0
50417,41,Female,Basic,SUV,Major,76157,257113,No,Yes,0,8,Rural,0
54415,70,Male,Basic,SUV,Total Loss,46530,119836,Yes,Yes,1,55,Rural,0
51862,70,Male,Gold,Sedan,Major,62859,353566,No,Yes,2,46,Urban,0
53574,49,Female,Gold,Truck,Minor,28025,535053,No,No,2,37,Urban,0
56440,30,Female,Premium,Hatchback,Total Loss,49934,161263,No,Yes,1,47,Urban,0
53811,73,Female,Gold,Truck,Minor,66176,582454,Yes,No,1,20,Urban,0
55243,56,Female,Gold,Hatchback,Minor,23595,331300,No,Yes,2,8,Urban,0
55937,47,Male,Gold,Hatchback,Major,21521,303613,No,No,1,47,Urban,0
56213,48,Male,Basic,Hatchback,Minor,31921,450841,Yes,No,2,18,Rural,0
56786,39,Male,Premium,Truck,Major,16992,455389,No,No,5,36,Rural,0
58000,70,Male,Basic,SUV,Minor,49804,181285,,Yes,4,55,Urban,0
53409,37,Male,Premium,Hatchback,Total Loss,75632,544077,No,Yes,1,9,Rural,0
50897,50,Male,Basic,Hatchback,Major,27833,8155,Yes,Yes,5,17,Urban,0
55852,66,Male,Basic,Hatchback,Total Loss,48484,156174,No,Yes,2,25,Urban,0
52976,52,Male,Premium,Hatchback,Total Loss,38938,313250,Yes,No,4,32,Rural,0
55476,47,Male,Basic,Truck,Total Loss,49785,94271,Yes,Yes,2,45,Rural,0
56801,34,Female,Basic,Truck,Major,21349,8079,Yes,No,3,56,Rural,0
50432,42,Female,Premium,Hatchback,Major,17559,68376,No,Yes,4,46,Rural,0
56678,44,Male,Gold,SUV,Major,33344,249096,Yes,Yes,1,52,Rural,0
54644,73,Female,Premium,SUV,Major,86614,61584,Yes,Yes,4,33,Rural,0
53497,52,Male,Premium,SUV,Total Loss,55882,53119,No,No,0,15,Urban,0
56901,32,Male,Premium,Sedan,Major,63055,576828,No,Yes,4,14,Urban,0
55141,41,Female,Basic,SUV,Total Loss,27793,318494,Yes,Yes,1,56,Urban,0
55417,33,Male,Gold,Truck,Minor,45294,307567,No,Yes,3,24,Urban,0
53171,54,Male,Premium,SUV,Minor,76752,307567,No,Yes,1,24,Rural,0
55132,20,Male,Gold,SUV,Total Loss,34999,422255,No,No,5,55,Urban,0
50460,72,Female,Basic,Truck,Major,31609,177685,No,Yes,5,20,Rural,0
52121,40,Male,Premium,SUV,Minor,36719,451185,No,Yes,3,35,Urban,0
54339,18,Female,Premium,Sedan,Total Loss,31775,142411,Yes,No,0,49,Rural,0
51136,58,Male,Premium,SUV,Total Loss,54855,259374,No,Yes,4,53,Urban,0
54624,45,Female,Premium,Hatchback,Major,18911,108013,No,No,3,37,Urban,0
56105,28,Male,Premium,Hatchback,Major,55902,141480,No,No,1,17,Rural,0
57055,54,Female,Gold,Hatchback,Major,15969,105299,No,Yes,2,35,Urban,0
52888,29,Male,Premium,Hatchback,Minor,71822,198332,No,No,0,46,Urban,0
56264,66,Male,Gold,Hatchback,Major,15230,268703,No,No,2,36,Rural,0
52768,27,Female,Basic,Hatchback,Major,37939,587523,No,No,1,36,Urban,0
55318,21,Male,Gold,Truck,Major,32107,551302,Yes,Yes,5,13,Urban,0
50109,32,Male,Basic,Hatchback,Minor,68857,341698,No,No,5,45,Rural,0
57698,46,Male,Basic,Hatchback,Total Loss,46843,111537,Yes,Yes,2,54,Rural,0
52465,74,Female,Basic,Hatchback,Minor,37084,366914,No,Yes,0,3,Rural,0
56306,70,Female,Basic,Truck,Minor,58962,264704,Yes,No,2,11,Rural,0
56828,60,Male,Premium,Sedan,Major,20887,512824,Yes,No,1,46,Urban,0
53213,34,Female,Premium,SUV,Total Loss,75787,312396,No,Yes,2,27,Rural,0
50648,70,Female,Premium,Hatchback,Major,16585,300171,Yes,Yes,1,34,Urban,0
53988,64,Male,Basic,Sedan,Major,72985,542529,Yes,No,1,26,Rural,0
55910,46,Female,Premium,Hatchback,Total Loss,25780,174160,No,Yes,1,56,Urban,0
56782,73,Male,Gold,Sedan,Total Loss,79005,82132,Yes,Yes,3,34,Urban,0
51654,54,Male,Premium,Hatchback,Total Loss,23498,327417,Yes,Yes,1,2,Rural,0
53582,38,Male,Premium,Truck,Total Loss,33014,34992,Yes,Yes,3,13,Rural,0
53553,30,Female,Premium,Sedan,Major,85280,419225,No,Yes,5,6,Rural,0
57309,38,Male,Premium,Hatchback,Minor,63743,317595,No,Yes,3,19,Urban,0
50810,54,Male,Gold,Hatchback,Minor,26277,569832,Yes,No,3,2,Rural,0
56826,34,Male,Basic,Sedan,Minor,61252,576922,No,Yes,5,15,Urban,0
57546,46,Female,Basic,SUV,Total Loss,27219,168318,No,Yes,0,56,Rural,0
53532,38,Female,Gold,SUV,Major,66242,293369,No,No,1,45,Rural,0
54277,43,Female,Gold,Hatchback,Major,61221,150719,No,Yes,0,38,Rural,0
56265,53,Female,Basic,Hatchback,Minor,47103,527747,No,Yes,4,58,Urban,0
54116,44,Male,Premium,Sedan,Total Loss,85440,322164,Yes,No,1,32,Rural,0
51843,19,Male,Basic,SUV,Minor,39866,15468,No,Yes,5,51,Rural,0
52867,69,Female,Premium,Truck,Minor,76737,418936,No,Yes,3,5,Urban,0
54347,53,Male,Gold,Hatchback,Minor,85044,162952,No,No,0,20,Urban,0
55965,49,Female,Gold,SUV,Minor,87108,106136,No,Yes,1,36,Rural,0
51134,36,Male,Basic,Truck,Minor,27337,208070,Yes,No,2,32,Urban,0
52621,36,Female,Gold,Hatchback,Total Loss,49842,264923,No,No,2,9,Urban,0
55514,21,Female,Premium,Truck,Major,52772,291235,No,Yes,3,52,Urban,0
50470,62,Female,Gold,Sedan,Minor,26637,251841,Yes,No,3,6,Rural,0
51518,18,Male,Basic,SUV,Minor,60738,339660,Yes,No,3,24,Urban,0
57541,20,Male,Gold,Hatchback,Minor,78727,136361,No,Yes,1,31,Urban,0
53254,72,Female,Gold,Hatchback,Major,55482,336500,Yes,No,0,22,Rural,0
57895,69,Male,Basic,Sedan,Major,26213,493878,Yes,No,2,21,Urban,0
52479,32,Male,Gold,Truck,Minor,87195,224171,No,Yes,2,28,Urban,0
50763,42,Male,Basic,Truck,Minor,58949,558964,No,No,0,18,Urban,0
53634,22,Male,Gold,Truck,Total Loss,50260,42633,Yes,No,0,37,Rural,0
52211,39,Male,Basic,Truck,Total Loss,29248,428996,Yes,Yes,4,52,Urban,0
51125,53,Female,Basic,Hatchback,Total Loss,66227,420162,Yes,No,3,18,Rural,0
55739,64,Male,Basic,Sedan,Minor,79357,331296,No,No,1,37,Urban,0
54453,60,Female,Gold,Hatchback,Minor,37861,386194,No,Yes,1,34,Rural,0
55618,72,Male,Premium,Hatchback,Major,83925,378867,No,Yes,0,59,Urban,0
56194,73,Male,Premium,Truck,Minor,84603,317557,No,No,4,44,Urban,0
51465,46,Female,Gold,Sedan,Minor,20686,579179,Yes,No,2,52,Urban,0
52014,41,Female,Premium,Hatchback,Total Loss,64007,388119,Yes,No,0,22,Rural,0
53704,25,Female,Basic,Hatchback,Minor,74053,241923,No,Yes,1,40,Urban,0
56157,45,Male,Gold,Sedan,Total Loss,89095,388828,Yes,No,0,51,Urban,0
57337,69,Male,Basic,Hatchback,Major,68682,257038,Yes,Yes,2,4,Urban,0
57689,50,Female,Premium,Truck,Total Loss,84430,193983,Yes,No,1,52,Urban,0
53184,34,Male,Gold,Truck,Total Loss,89715,371663,Yes,Yes,2,4,Rural,0
57048,40,Male,Premium,Hatchback,Major,75210,266051,Yes,No,5,41,Urban,0
55232,18,Female,Gold,SUV,Minor,20117,354124,Yes,No,0,48,Rural,0
57070,69,Male,Basic,SUV,Major,23947,5246,No,Yes,5,27,Urban,0
57882,39,Male,Basic,SUV,Major,29836,170765,No,Yes,2,49,Rural,0
53246,49,Female,Premium,Hatchback,Major,63860,39341,Yes,Yes,4,35,Urban,0
57620,43,Male,Basic,Sedan,Total Loss,75118,397346,No,Yes,0,59,Urban,0
54336,56,Female,Basic,Hatchback,Minor,80498,501632,Yes,Yes,2,44,Rural,0
54021,61,Male,Basic,Hatchback,Major,33953,125761,Yes,No,5,58,Urban,0
57663,44,Male,Gold,Truck,Major,63275,539378,Yes,Yes,0,20,Urban,0
52681,28,Male,Premium,Sedan,Major,18950,182412,No,No,2,18,Urban,0
52324,68,Male,Premium,Hatchback,Minor,36119,178962,Yes,No,5,39,Rural,0
54405,41,Female,Gold,Truck,Major,59852,145525,Yes,No,5,42,Urban,0
55729,68,Male,Premium,Hatchback,Total Loss,52464,174104,No,No,5,20,Rural,0
52077,51,Female,Basic,Hatchback,Minor,17045,378710,Yes,Yes,1,16,Urban,0
52251,39,Male,Basic,Hatchback,Total Loss,85886,401540,Yes,No,0,20,Urban,0
56252,73,Female,Premium,Hatchback,Major,70912,59400,Yes,Yes,3,6,Urban,0
55412,20,Male,Basic,Sedan,Minor,80665,280241,No,Yes,3,26,Urban,0
50644,68,Male,Basic,Hatchback,Major,64314,164005,Yes,Yes,3,43,Urban,0
56721,71,Male,Gold,Truck,Major,88984,307567,No,No,5,9,Rural,0
51314,64,Male,Basic,Hatchback,Minor,24443,582248,Yes,No,5,32,Urban,0
55406,58,Female,Basic,SUV,Minor,70255,11747,No,No,3,33,Rural,0
54674,26,Male,Premium,Hatchback,Major,51704,283235,Yes,Yes,3,4,Urban,0
53011,21,Female,Gold,SUV,Total Loss,60206,307567,No,No,1,24,Rural,0
51847,51,Female,Basic,Sedan,Total Loss,26969,394200,No,Yes,4,59,Urban,0
50030,39,Male,Gold,Truck,Major,30205,500731,No,Yes,3,30,Rural,0
51461,70,Male,Basic,SUV,Minor,83300,166395,No,Yes,1,39,Urban,0
57983,58,Female,Gold,SUV,Major,16702,16452,No,Yes,4,24,Urban,0
52030,55,Female,Basic,Sedan,Total Loss,88677,354402,Yes,Yes,1,21,Rural,0
56816,52,Male,Gold,SUV,Major,76781,209148,No,No,1,19,Urban,0
56403,22,Female,Premium,Sedan,Minor,34229,549665,Yes,No,3,14,Rural,0
50567,66,Male,Premium,Sedan,Total Loss,67606,428588,Yes,Yes,5,16,Rural,0
53936,42,Female,Premium,Truck,Major,28475,398857,Yes,No,5,20,Rural,0
53784,46,Female,Basic,Truck,Minor,19412,307567,No,Yes,2,47,Urban,0
57060,64,Male,Basic,Sedan,Total Loss,54379,580730,No,Yes,3,49,Urban,0
53984,18,Female,Basic,Sedan,Total Loss,26271,184306,No,Yes,2,38,Rural,0
54171,55,Female,Gold,Truck,Minor,55433,249162,Yes,Yes,3,15,Rural,0
54423,21,Male,Premium,SUV,Major,55177,499533,Yes,No,2,46,Urban,0
55939,27,Female,Premium,Sedan,Minor,67871,213417,No,No,2,59,Urban,0
54064,60,Male,Basic,Hatchback,Total Loss,39771,320894,Yes,Yes,5,3,Urban,0
57692,28,Male,Gold,Truck,Major,52464,325413,Yes,No,5,33,Rural,0
51447,35,Male,Basic,SUV,Minor,88179,227858,No,No,4,25,Urban,0
57059,53,Male,Basic,SUV,Minor,52464,307567,No,No,5,49,Rural,0
55934,62,Male,Basic,Truck,Total Loss,89531,130466,Yes,Yes,0,5,Rural,0
56523,40,Male,Premium,Truck,Total Loss,39002,568918,Yes,Yes,0,52,Urban,0
50250,71,Female,Premium,Sedan,Total Loss,55295,145563,Yes,No,3,17,Rural,0
50807,71,Female,Premium,Hatchback,Total Loss,77278,45094,No,No,1,2,Urban,0
50841,70,Female,Premium,SUV,Minor,81520,298702,Yes,No,4,33,Rural,0
55743,32,Female,Basic,Sedan,Total Loss,62185,452592,No,No,4,11,Rural,0
54958,42,Male,Gold,SUV,Minor,84981,323252,No,No,1,9,Urban,0
56754,62,Female,Basic,SUV,Major,67540,207852,No,Yes,0,5,Urban,0
50437,57,Male,Basic,SUV,Total Loss,66036,351862,No,No,2,59,Rural,0
56441,56,Female,Premium,Sedan,Major,55874,227468,Yes,Yes,4,25,Rural,0
55061,70,Male,Premium,Hatchback,Total Loss,52464,36444,No,No,2,59,Urban,0
54191,42,Male,Gold,Truck,Minor,58436,454887,Yes,Yes,2,16,Rural,0
54451,46,Male,Premium,Truck,Total Loss,63554,476489,Yes,Yes,5,3,Rural,0
50634,52,Female,Basic,Sedan,Minor,79324,203327,No,Yes,3,17,Urban,0
50941,51,Male,Premium,Truck,Total Loss,85172,577090,Yes,No,3,49,Rural,0
53328,47,Female,Gold,SUV,Major,18796,151524,No,No,4,15,Urban,0
52691,21,Female,Premium,Hatchback,Major,19436,492170,Yes,Yes,0,28,Urban,0
55304,33,Male,Premium,Hatchback,Total Loss,26309,512472,No,No,0,9,Rural,0
50039,64,Female,Premium,SUV,Total Loss,75321,526177,Yes,Yes,2,16,Urban,0
50867,23,Female,Premium,SUV,Minor,26726,210179,No,Yes,3,20,Rural,0
56287,22,Male,Gold,Hatchback,Major,76382,556866,No,Yes,2,26,Rural,0
54699,30,Female,Basic,Truck,Total Loss,28390,25141,No,No,0,20,Rural,0
51886,35,Female,Basic,SUV,Total Loss,51122,59851,Yes,Yes,4,55,Rural,0
53245,49,Female,Premium,Truck,Major,40553,118917,Yes,No,0,25,Urban,0
57846,42,Female,Basic,Sedan,Total Loss,82307,28217,No,Yes,4,46,Urban,0
57809,42,Female,Gold,Sedan,Major,26715,205029,Yes,No,0,9,Urban,0
52229,55,Female,Premium,Truck,Minor,37016,467333,Yes,No,3,25,Rural,0
53399,71,Female,Basic,SUV,Minor,17256,236306,No,Yes,4,16,Rural,0
53482,67,Male,Premium,SUV,Minor,55761,81851,No,Yes,2,24,Urban,0
54773,41,Female,Basic,SUV,Total Loss,30995,471972,Yes,No,1,45,Rural,0
52961,52,Male,Basic,Truck,Major,59188,138211,No,Yes,3,40,Rural,0
51827,61,Female,Premium,Hatchback,Total Loss,23048,496311,Yes,Yes,5,19,Rural,0
55684,59,Female,Premium,SUV,Minor,80035,307567,No,Yes,2,26,Rural,0
50221,54,Female,Basic,SUV,Major,46245,555185,No,No,5,1,Urban,0
50713,69,Male,Basic,Sedan,Minor,15081,11564,No,No,2,47,Rural,0
55958,20,Male,Basic,SUV,Major,52464,435627,No,No,0,23,Urban,0
55991,25,Female,Basic,SUV,Major,51928,45284,Yes,Yes,4,55,Urban,0
56502,74,Male,Gold,SUV,Minor,88711,163692,No,No,1,38,Urban,0
53662,63,Female,Gold,SUV,Total Loss,69039,110825,No,No,1,25,Rural,0
50878,62,Female,Basic,Sedan,Minor,77565,65428,No,Yes,2,5,Rural,0
53927,70,Female,Gold,Sedan,Minor,68343,384318,No,No,1,59,Urban,0
56590,67,Male,Premium,Sedan,Major,33740,384744,Yes,Yes,2,12,Rural,0
52382,53,Female,Gold,Hatchback,Major,66574,59322,Yes,Yes,2,26,Urban,0
53471,64,Female,Premium,SUV,Major,71159,510583,Yes,No,2,21,Rural,0
52744,38,Male,Gold,SUV,Total Loss,20413,592583,No,No,5,51,Rural,0
54207,55,Female,Basic,Truck,Major,71112,418221,No,Yes,1,47,Rural,0
56734,42,Female,Gold,Sedan,Minor,83164,317801,Yes,No,1,28,Rural,0
52745,39,Male,Gold,Truck,Major,36984,408029,No,No,5,43,Urban,0
56767,31,Female,Premium,SUV,Total Loss,88866,227686,Yes,Yes,0,19,Urban,0
53779,51,Male,Basic,Truck,Major,16809,269541,No,No,5,9,Urban,0
52025,42,Female,Premium,SUV,Major,84516,476817,Yes,Yes,0,43,Rural,0
54843,40,Female,Basic,SUV,Total Loss,57612,323184,Yes,Yes,5,13,Rural,0
53223,66,Male,Basic,Hatchback,Major,66550,154740,Yes,Yes,5,29,Urban,0
50469,53,Male,Premium,SUV,Minor,41403,211408,Yes,Yes,3,34,Rural,0
53365,39,Male,Gold,SUV,Total Loss,85554,313450,Yes,Yes,5,51,Rural,0
53638,74,Male,Premium,Truck,Total Loss,25864,476569,No,No,1,18,Rural,0
54569,53,Male,Basic,Sedan,Minor,21167,510382,Yes,No,1,10,Rural,0
57066,38,Male,Gold,Hatchback,Major,67996,589912,No,Yes,0,11,Urban,0
55693,39,Male,Basic,Hatchback,Total Loss,46453,26940,Yes,Yes,3,52,Urban,0
53086,72,Female,Premium,SUV,Minor,47076,347312,No,Yes,5,44,Rural,0
51368,28,Male,Premium,Truck,Total Loss,27133,519813,No,Yes,4,18,Urban,0
53023,37,Male,Premium,Sedan,Total Loss,28518,55209,No,Yes,1,47,Urban,0
57806,64,Male,Premium,SUV,Total Loss,58671,29916,No,Yes,5,10,Rural,0
57153,33,Male,Basic,SUV,Major,15258,469992,Yes,No,3,26,Urban,0
52288,26,Female,Gold,Sedan,Total Loss,31036,106542,No,No,0,2,Rural,0
56081,37,Female,Basic,Sedan,Major,48978,481258,No,No,3,19,Urban,0
52319,40,Male,Gold,Hatchback,Minor,45802,555163,Yes,No,2,6,Rural,0
51559,41,Male,Basic,Hatchback,Total Loss,47332,307567,Yes,Yes,1,22,Urban,0
52466,60,Male,Basic,Truck,Total Loss,52458,537982,No,No,1,43,Rural,0
52634,25,Male,Gold,Truck,Minor,88677,274604,Yes,No,3,55,Urban,0
52620,38,Male,Gold,SUV,Total Loss,40656,78353,No,No,3,42,Urban,0
56492,51,Male,Premium,Hatchback,Major,19117,377404,Yes,No,2,44,Urban,0
51933,23,Male,Premium,Truck,Major,28209,239767,Yes,Yes,4,33,Rural,0
50435,71,Female,Premium,SUV,Minor,52464,530035,Yes,Yes,5,45,Urban,0
50847,67,Male,Premium,Hatchback,Total Loss,47857,307567,No,No,2,8,Urban,0
56241,69,Male,Premium,SUV,Major,77933,156938,No,Yes,4,21,Rural,0
51472,66,Male,Basic,Sedan,Minor,28533,217395,No,No,0,24,Rural,0
57941,50,Male,Gold,Truck,Minor,81448,199174,No,No,4,12,Urban,0
56453,56,Male,Premium,Hatchback,Total Loss,66765,378332,No,Yes,0,26,Rural,0
54003,38,Female,Basic,Truck,Minor,61935,323677,Yes,Yes,2,2,Urban,0
53830,28,Male,Premium,Hatchback,Major,19974,425688,No,No,3,20,Rural,0
54034,42,Male,Premium,Sedan,Major,32755,360640,Yes,No,0,35,Rural,0
56691,69,Female,Basic,Truck,Major,49526,445265,No,Yes,0,22,Urban,0
51640,62,Female,Gold,Truck,Major,54334,364366,No,Yes,0,19,Rural,0
54095,63,Male,Gold,Sedan,Major,79082,315537,No,Yes,0,24,Urban,0
54600,58,Female,Premium,Truck,Total Loss,78820,455871,Yes,No,2,58,Urban,0
53636,39,Female,Basic,SUV,Major,31614,438650,No,No,5,33,Urban,0
51983,32,Male,Premium,SUV,Total Loss,26635,543285,No,Yes,0,29,Urban,0
51797,68,Male,Basic,Sedan,Major,89043,2559030,No,No,1,32,Rural,0
55837,65,Female,Premium,Hatchback,Minor,87623,312375,Yes,No,3,12,Urban,0
51338,55,Female,Gold,Truck,Major,23990,168663,No,Yes,0,25,Urban,0
53928,53,Male,Premium,Hatchback,Major,79008,255058,Yes,No,0,38,Urban,0
56184,37,Male,Premium,SUV,Major,73431,191601,No,No,3,36,Urban,0
54293,59,Female,Basic,SUV,Total Loss,87916,370809,No,Yes,5,9,Urban,0
51190,25,Female,Premium,Hatchback,Major,64565,299975,No,Yes,2,21,Urban,0
55409,66,Female,Basic,Hatchback,Minor,45937,430509,No,Yes,1,1,Urban,0
52185,44,Male,Premium,SUV,Minor,17134,549032,Yes,No,2,47,Urban,0
52281,72,Male,Basic,Truck,Major,40131,92005,Yes,No,2,22,Urban,0
53995,32,Male,Gold,Hatchback,Major,39229,65899,No,No,3,37,Urban,0
52271,56,Female,Gold,Sedan,Minor,37469,589550,Yes,No,3,5,Urban,0
52125,51,Female,Basic,SUV,Total Loss,45837,459003,No,Yes,4,9,Rural,0
55431,37,Male,Basic,Truck,Major,61622,585064,No,No,2,53,Urban,0
50563,31,Female,Gold,Sedan,Minor,69421,300196,Yes,Yes,0,10,Rural,0
52374,58,Male,Basic,Truck,Total Loss,39805,202435,No,Yes,3,21,Rural,0
54752,27,Female,Gold,Sedan,Minor,24409,300238,No,No,5,39,Urban,0
54651,46,Male,Premium,Sedan,Total Loss,82626,320669,Yes,No,2,42,Urban,0
55080,39,Male,Basic,Truck,Minor,17548,548967,No,No,1,20,Rural,0
56712,47,Female,Gold,SUV,Minor,16688,466347,No,Yes,5,17,Urban,0
57409,61,Female,Premium,Truck,Minor,71513,340663,No,No,1,18,Urban,0
52894,62,Female,Gold,SUV,Minor,81414,591693,No,No,5,20,Urban,0
54377,38,Female,Premium,Sedan,Major,43242,136380,No,No,4,26,Urban,0
54352,57,Female,Basic,Sedan,Major,39269,351038,Yes,Yes,0,59,Rural,0
57119,54,Female,Basic,Truck,Major,73204,75353,Yes,No,1,58,Rural,0
57590,18,Female,Premium,Truck,Minor,71850,442770,No,Yes,0,22,Urban,0
56114,40,Male,Basic,SUV,Total Loss,37065,188492,Yes,Yes,5,59,Urban,0
57084,47,Male,Premium,Sedan,Major,56946,545981,Yes,No,0,23,Urban,0
54480,20,Female,Premium,SUV,Minor,62769,540679,Yes,Yes,1,31,Rural,0
52609,18,Male,Basic,Sedan,Minor,17696,300008,Yes,No,4,14,Rural,0
54278,44,Female,Gold,Truck,Major,56620,523022,Yes,No,2,10,Rural,0
52897,68,Male,Premium,Sedan,Minor,63068,408426,No,No,2,12,Urban,0
51452,60,Female,Premium,Hatchback,Total Loss,63894,355685,Yes,Yes,4,45,Rural,0
56588,41,Male,Basic,Sedan,Major,82787,118015,No,No,3,59,Urban,0
51066,53,Male,Premium,Truck,Total Loss,69281,148223,No,Yes,0,40,Urban,0
56926,23,Female,Gold,Truck,Minor,35319,538265,Yes,Yes,1,20,Rural,0
55805,26,Male,Basic,Sedan,Minor,51738,239534,No,No,5,23,Rural,0
52218,28,Female,Premium,Hatchback,Minor,52464,219525,Yes,Yes,2,20,Urban,0
54608,43,Female,Premium,Hatchback,Total Loss,54299,528627,No,Yes,0,15,Rural,0
50174,21,Female,Gold,Sedan,Major,76680,8961,Yes,No,1,32,Urban,0
56562,43,Male,Basic,Truck,Major,88184,315293,No,No,3,33,Rural,0
